                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                  1.508,                 2.9902,                 4.4805,                 1.5183,                0.08024,                0.12804,                0.04609,                0.04163,                0.07944,                0.11065,                0.04518,                0.04003,                  1.187,                 2.7846,                 7.6392,                 1.2077,                  1e-05,                  1e-05,                  1e-05
